date,at,source,year,mon,day,seas
2018-12-09,1.6625,rp5,2018,12,9,2018-2019
2018-12-10,3.3125,rp5,2018,12,10,2018-2019
2018-12-11,2.9875,rp5,2018,12,11,2018-2019
2018-12-12,0.26249999999999996,rp5,2018,12,12,2018-2019
2018-12-13,-2.35,rp5,2018,12,13,2018-2019
2018-12-14,-0.34999999999999987,rp5,2018,12,14,2018-2019
2018-12-15,2.7625,rp5,2018,12,15,2018-2019
2018-12-16,2.8875,rp5,2018,12,16,2018-2019
2018-12-17,-0.625,rp5,2018,12,17,2018-2019
2018-12-18,-2.15,rp5,2018,12,18,2018-2019
2018-12-19,-4.2125,rp5,2018,12,19,2018-2019
2018-12-20,-3.7875,rp5,2018,12,20,2018-2019
2018-12-21,-7.3500000000000005,rp5,2018,12,21,2018-2019
2018-12-22,-7.875,rp5,2018,12,22,2018-2019
2018-12-23,-0.7625000000000001,rp5,2018,12,23,2018-2019
2018-12-24,-1.0624999999999998,rp5,2018,12,24,2018-2019
2018-12-25,-5.075,rp5,2018,12,25,2018-2019
2018-12-26,-6.7749999999999995,rp5,2018,12,26,2018-2019
2018-12-27,-4.3625,rp5,2018,12,27,2018-2019
2018-12-28,-5.3999999999999995,rp5,2018,12,28,2018-2019
2018-12-29,-1.5875,rp5,2018,12,29,2018-2019
2018-12-30,1.3875,rp5,2018,12,30,2018-2019
2018-12-31,-3.6375,rp5,2018,12,31,2018-2019
2019-01-01,-4.687500000000001,rp5,2019,1,1,2018-2019
2019-01-02,-1.7624999999999997,rp5,2019,1,2,2018-2019
2019-01-03,-1.25,rp5,2019,1,3,2018-2019
2019-01-04,-0.18749999999999997,rp5,2019,1,4,2018-2019
2019-01-05,-5.012499999999999,rp5,2019,1,5,2018-2019
2019-01-06,-5.4624999999999995,rp5,2019,1,6,2018-2019
2019-01-07,-4.574999999999999,rp5,2019,1,7,2018-2019
2019-01-08,1.5375,rp5,2019,1,8,2018-2019
2019-01-09,0.775,rp5,2019,1,9,2018-2019
2019-01-10,-1.7249999999999999,rp5,2019,1,10,2018-2019
2019-01-11,-2.6125,rp5,2019,1,11,2018-2019
2019-01-12,-2.4375,rp5,2019,1,12,2018-2019
2019-01-13,-5.8,rp5,2019,1,13,2018-2019
2019-01-14,-3.5125,rp5,2019,1,14,2018-2019
2019-01-15,2.8500000000000005,rp5,2019,1,15,2018-2019
2019-01-16,3.0249999999999995,rp5,2019,1,16,2018-2019
2019-01-17,-0.7875000000000001,rp5,2019,1,17,2018-2019
2019-01-18,-1.0499999999999998,rp5,2019,1,18,2018-2019
2019-01-19,2.9625,rp5,2019,1,19,2018-2019
2019-01-20,1.7875,rp5,2019,1,20,2018-2019
2019-01-21,-0.2875000000000001,rp5,2019,1,21,2018-2019
2019-01-22,-2.2375,rp5,2019,1,22,2018-2019
2019-01-23,-3.937500000000001,rp5,2019,1,23,2018-2019
2019-01-24,-2.35,rp5,2019,1,24,2018-2019
2019-01-25,-2.5874999999999995,rp5,2019,1,25,2018-2019
2019-01-26,-2.5999999999999996,rp5,2019,1,26,2018-2019
2019-01-27,-0.3500000000000001,rp5,2019,1,27,2018-2019
2019-01-28,-7.599999999999999,rp5,2019,1,28,2018-2019
2019-01-29,-7.375,rp5,2019,1,29,2018-2019
2019-01-30,-3.15,rp5,2019,1,30,2018-2019
2019-01-31,1.3624999999999998,rp5,2019,1,31,2018-2019
2019-02-01,-5.1625,rp5,2019,2,1,2018-2019
2019-02-02,-6.5625,rp5,2019,2,2,2018-2019
2019-02-03,-4.6375,rp5,2019,2,3,2018-2019
2019-02-04,1.0749999999999997,rp5,2019,2,4,2018-2019
2019-02-05,1.7125000000000001,rp5,2019,2,5,2018-2019
2019-02-06,-7.824999999999999,rp5,2019,2,6,2018-2019
2019-02-07,-10.625,rp5,2019,2,7,2018-2019
2019-02-08,-8.1875,rp5,2019,2,8,2018-2019
2019-02-09,-5.225,rp5,2019,2,9,2018-2019
2019-02-10,0.6500000000000001,rp5,2019,2,10,2018-2019
2019-02-11,0.6125000000000002,rp5,2019,2,11,2018-2019
2019-02-12,-2.875,rp5,2019,2,12,2018-2019
2019-02-13,-4.9750000000000005,rp5,2019,2,13,2018-2019
2019-02-14,0.2124999999999999,rp5,2019,2,14,2018-2019
2019-02-15,1.1624999999999999,rp5,2019,2,15,2018-2019
2019-02-16,0.19999999999999996,rp5,2019,2,16,2018-2019
2019-02-17,0.9625000000000001,rp5,2019,2,17,2018-2019
2019-02-18,-0.09999999999999995,rp5,2019,2,18,2018-2019
2019-02-19,0.6499999999999999,rp5,2019,2,19,2018-2019
2019-02-20,2.3499999999999996,rp5,2019,2,20,2018-2019
2019-02-21,-2.9250000000000003,rp5,2019,2,21,2018-2019
2019-02-22,-3.8374999999999995,rp5,2019,2,22,2018-2019
2019-02-23,-2.8874999999999997,rp5,2019,2,23,2018-2019
2019-02-24,2.0875000000000004,rp5,2019,2,24,2018-2019
2019-02-25,2.2875000000000005,rp5,2019,2,25,2018-2019
2019-02-26,3.0875,rp5,2019,2,26,2018-2019
2019-02-27,2.375,rp5,2019,2,27,2018-2019
2019-02-28,4.275,rp5,2019,2,28,2018-2019
2019-03-01,4.362500000000001,rp5,2019,3,1,2018-2019
2019-03-02,6.1875,rp5,2019,3,2,2018-2019
2019-03-03,4.0875,rp5,2019,3,3,2018-2019
2019-03-04,6.237499999999999,rp5,2019,3,4,2018-2019
2019-03-05,2.8500000000000005,rp5,2019,3,5,2018-2019
2019-03-06,3.95,rp5,2019,3,6,2018-2019
2019-03-07,2.3749999999999996,rp5,2019,3,7,2018-2019
2019-03-08,3.9750000000000005,rp5,2019,3,8,2018-2019
2019-03-09,5.024999999999999,rp5,2019,3,9,2018-2019
2019-03-10,2.7375000000000007,rp5,2019,3,10,2018-2019
2019-03-11,3.9875000000000003,rp5,2019,3,11,2018-2019
2019-03-12,3.4875000000000003,rp5,2019,3,12,2018-2019
2019-03-13,8.3375,rp5,2019,3,13,2018-2019
2019-03-14,9.562499999999998,rp5,2019,3,14,2018-2019
2019-03-15,13.3,rp5,2019,3,15,2018-2019
2019-03-16,13.9875,rp5,2019,3,16,2018-2019
2019-03-17,12.65,rp5,2019,3,17,2018-2019
2019-03-18,7.875,rp5,2019,3,18,2018-2019
2019-03-19,3.0625000000000004,rp5,2019,3,19,2018-2019
2019-03-20,6.825,rp5,2019,3,20,2018-2019
2019-03-21,8.700000000000001,rp5,2019,3,21,2018-2019
2019-03-22,11.262500000000001,rp5,2019,3,22,2018-2019
2019-03-23,12.137500000000001,rp5,2019,3,23,2018-2019
2019-03-24,7.625,rp5,2019,3,24,2018-2019
2019-03-25,10.425,rp5,2019,3,25,2018-2019
2019-03-26,13.725000000000001,rp5,2019,3,26,2018-2019
2019-03-27,15.125000000000002,rp5,2019,3,27,2018-2019
2019-03-28,14.649999999999999,rp5,2019,3,28,2018-2019
2019-03-29,16.625,rp5,2019,3,29,2018-2019
2019-03-30,8.862499999999999,rp5,2019,3,30,2018-2019
2019-03-31,12.1875,rp5,2019,3,31,2018-2019
2019-04-01,11.5875,rp5,2019,4,1,2018-2019
2019-04-02,8.225,rp5,2019,4,2,2018-2019
2019-04-03,14.850000000000001,rp5,2019,4,3,2018-2019
2019-04-04,14.387500000000001,rp5,2019,4,4,2018-2019
2019-04-05,14.049999999999999,rp5,2019,4,5,2018-2019
2019-04-06,9.1625,rp5,2019,4,6,2018-2019
2019-04-07,8.999999999999998,rp5,2019,4,7,2018-2019
2019-04-08,10.5375,rp5,2019,4,8,2018-2019
2019-04-09,15.612499999999999,rp5,2019,4,9,2018-2019
2019-04-10,13.200000000000001,rp5,2019,4,10,2018-2019
2019-04-11,9.95,rp5,2019,4,11,2018-2019
2019-04-12,13.575000000000001,rp5,2019,4,12,2018-2019
2019-04-13,14.987499999999999,rp5,2019,4,13,2018-2019
2019-04-14,16.0875,rp5,2019,4,14,2018-2019
2019-04-15,18.487499999999997,rp5,2019,4,15,2018-2019
2019-04-16,12.1875,rp5,2019,4,16,2018-2019
2019-04-17,13.350000000000001,rp5,2019,4,17,2018-2019
2019-04-18,15.387500000000001,rp5,2019,4,18,2018-2019
2019-04-19,15.037500000000001,rp5,2019,4,19,2018-2019
2019-04-20,13.3125,rp5,2019,4,20,2018-2019
2019-04-21,12.4125,rp5,2019,4,21,2018-2019
2019-04-22,10.312500000000002,rp5,2019,4,22,2018-2019
2019-04-23,13.5375,rp5,2019,4,23,2018-2019
2019-04-24,12.912500000000001,rp5,2019,4,24,2018-2019
2019-04-25,9.3,rp5,2019,4,25,2018-2019
2019-04-26,8.924999999999999,rp5,2019,4,26,2018-2019
2019-04-27,11.3375,rp5,2019,4,27,2018-2019
2019-04-28,13.737499999999999,rp5,2019,4,28,2018-2019
2019-04-29,15.649999999999997,rp5,2019,4,29,2018-2019
2019-04-30,12.0125,rp5,2019,4,30,2018-2019
2019-11-01,12.7875,rp5,2019,11,1,2019-2020
2019-11-02,9.8875,rp5,2019,11,2,2019-2020
2019-11-03,7.875,rp5,2019,11,3,2019-2020
2019-11-04,7.699999999999999,rp5,2019,11,4,2019-2020
2019-11-05,0.3125,rp5,2019,11,5,2019-2020
2019-11-06,0.20000000000000007,rp5,2019,11,6,2019-2020
2019-11-07,0.02499999999999991,rp5,2019,11,7,2019-2020
2019-11-08,2.525,rp5,2019,11,8,2019-2020
2019-11-09,5.2,rp5,2019,11,9,2019-2020
2019-11-10,6.825,rp5,2019,11,10,2019-2020
2019-11-11,1.5375000000000003,rp5,2019,11,11,2019-2020
2019-11-12,1.4125,rp5,2019,11,12,2019-2020
2019-11-13,2.5875,rp5,2019,11,13,2019-2020
2019-11-14,6.5625,rp5,2019,11,14,2019-2020
2019-11-15,3.5875,rp5,2019,11,15,2019-2020
2019-11-16,-3.275,rp5,2019,11,16,2019-2020
2019-11-17,-0.0874999999999998,rp5,2019,11,17,2019-2020
2019-11-18,4.3625,rp5,2019,11,18,2019-2020
2019-11-19,7.3875,rp5,2019,11,19,2019-2020
2019-11-20,1.5375,rp5,2019,11,20,2019-2020
2019-11-21,-6.2125,rp5,2019,11,21,2019-2020
2019-11-22,-6.8125,rp5,2019,11,22,2019-2020
2019-11-23,-2.9124999999999996,rp5,2019,11,23,2019-2020
2019-11-24,-0.8499999999999999,rp5,2019,11,24,2019-2020
2019-11-25,-2.3500000000000005,rp5,2019,11,25,2019-2020
2019-11-26,-4.25,rp5,2019,11,26,2019-2020
2019-11-27,-5.5,rp5,2019,11,27,2019-2020
2019-11-28,-5.5125,rp5,2019,11,28,2019-2020
2019-11-29,-6.262499999999999,rp5,2019,11,29,2019-2020
2019-11-30,-7.15,rp5,2019,11,30,2019-2020
2019-12-01,-5.7250000000000005,rp5,2019,12,1,2019-2020
2019-12-02,2.8625000000000003,rp5,2019,12,2,2019-2020
2019-12-03,2.275,rp5,2019,12,3,2019-2020
2019-12-04,3.4749999999999996,rp5,2019,12,4,2019-2020
2019-12-05,7.2749999999999995,rp5,2019,12,5,2019-2020
2019-12-06,3.314285714285714,rp5,2019,12,6,2019-2020
2019-12-07,-0.16249999999999998,rp5,2019,12,7,2019-2020
2019-12-08,-0.5,rp5,2019,12,8,2019-2020
2019-12-09,-2.275,rp5,2019,12,9,2019-2020
2019-12-10,0.38749999999999996,rp5,2019,12,10,2019-2020
2019-12-11,2.125,rp5,2019,12,11,2019-2020
2019-12-12,2.5250000000000004,rp5,2019,12,12,2019-2020
2019-12-13,2.2875,rp5,2019,12,13,2019-2020
2019-12-14,-0.3749999999999999,rp5,2019,12,14,2019-2020
2019-12-15,-4.687499999999999,rp5,2019,12,15,2019-2020
2019-12-16,-5.999999999999999,rp5,2019,12,16,2019-2020
2019-12-17,-6.3125,rp5,2019,12,17,2019-2020
2019-12-18,-0.32500000000000007,rp5,2019,12,18,2019-2020
2019-12-19,0.20000000000000004,rp5,2019,12,19,2019-2020
2019-12-20,0.55,rp5,2019,12,20,2019-2020
2019-12-21,-1.8375,rp5,2019,12,21,2019-2020
2019-12-22,-4.0625,rp5,2019,12,22,2019-2020
2019-12-23,-6.7625,rp5,2019,12,23,2019-2020
2019-12-24,-9.1125,rp5,2019,12,24,2019-2020
2019-12-25,-6.975,rp5,2019,12,25,2019-2020
2019-12-26,-4.125,rp5,2019,12,26,2019-2020
2019-12-27,-0.7250000000000001,rp5,2019,12,27,2019-2020
2019-12-28,4.6,rp5,2019,12,28,2019-2020
2019-12-29,3.7125,rp5,2019,12,29,2019-2020
2019-12-30,2.5,rp5,2019,12,30,2019-2020
2019-12-31,-0.9874999999999999,rp5,2019,12,31,2019-2020
2020-01-01,-1.5875000000000001,rp5,2020,1,1,2019-2020
2020-01-02,-4.0874999999999995,rp5,2020,1,2,2019-2020
2020-01-03,0.2124999999999999,rp5,2020,1,3,2019-2020
2020-01-04,-1.2125,rp5,2020,1,4,2019-2020
2020-01-05,-4.175,rp5,2020,1,5,2019-2020
2020-01-06,-4.5875,rp5,2020,1,6,2019-2020
2020-01-07,-1.6375000000000002,rp5,2020,1,7,2019-2020
2020-01-08,-3.5,rp5,2020,1,8,2019-2020
2020-01-09,-4.925000000000001,rp5,2020,1,9,2019-2020
2020-01-10,-6.9624999999999995,rp5,2020,1,10,2019-2020
2020-01-11,-2.45,rp5,2020,1,11,2019-2020
2020-01-12,-0.9625,rp5,2020,1,12,2019-2020
2020-01-13,-1.4750000000000003,rp5,2020,1,13,2019-2020
2020-01-14,-3.6142857142857143,rp5,2020,1,14,2019-2020
2020-01-15,-2.475,rp5,2020,1,15,2019-2020
2020-01-16,-4.637500000000001,rp5,2020,1,16,2019-2020
2020-01-17,-7.049999999999999,rp5,2020,1,17,2019-2020
2020-01-18,-5.275,rp5,2020,1,18,2019-2020
2020-01-19,-3.0374999999999996,rp5,2020,1,19,2019-2020
2020-01-20,-1.6875,rp5,2020,1,20,2019-2020
2020-01-21,-2.325,rp5,2020,1,21,2019-2020
2020-01-22,-1.9375,rp5,2020,1,22,2019-2020
2020-01-23,-3.25,rp5,2020,1,23,2019-2020
2020-01-24,1.1125,rp5,2020,1,24,2019-2020
2020-01-25,3.0124999999999997,rp5,2020,1,25,2019-2020
2020-01-26,-2.8625000000000003,rp5,2020,1,26,2019-2020
2020-01-27,-2.2875,rp5,2020,1,27,2019-2020
2020-01-28,-1.3,rp5,2020,1,28,2019-2020
2020-01-29,-3.9375,rp5,2020,1,29,2019-2020
2020-01-30,-5.0875,rp5,2020,1,30,2019-2020
2020-01-31,-5.737499999999999,rp5,2020,1,31,2019-2020
2020-02-01,-1.4500000000000002,rp5,2020,2,1,2019-2020
2020-02-02,0.8750000000000002,rp5,2020,2,2,2019-2020
2020-02-03,3.5125,rp5,2020,2,3,2019-2020
2020-02-04,1.375,rp5,2020,2,4,2019-2020
2020-02-05,1.2374999999999998,rp5,2020,2,5,2019-2020
2020-02-06,4.2875000000000005,rp5,2020,2,6,2019-2020
2020-02-07,1.9375,rp5,2020,2,7,2019-2020
2020-02-08,4.6625000000000005,rp5,2020,2,8,2019-2020
2020-02-09,9.125,rp5,2020,2,9,2019-2020
2020-02-10,6.562500000000001,rp5,2020,2,10,2019-2020
2020-02-11,-3.6625,rp5,2020,2,11,2019-2020
2020-02-12,-3.9375,rp5,2020,2,12,2019-2020
2020-02-13,0.2499999999999999,rp5,2020,2,13,2019-2020
2020-02-14,0.34999999999999987,rp5,2020,2,14,2019-2020
2020-02-15,-0.5875,rp5,2020,2,15,2019-2020
2020-02-16,-2.05,rp5,2020,2,16,2019-2020
2020-02-17,-2.65,rp5,2020,2,17,2019-2020
2020-02-18,-3.0374999999999996,rp5,2020,2,18,2019-2020
2020-02-19,-4.075,rp5,2020,2,19,2019-2020
2020-02-20,-1.0374999999999999,rp5,2020,2,20,2019-2020
2020-02-21,4.2749999999999995,rp5,2020,2,21,2019-2020
2020-02-22,7.275000000000001,rp5,2020,2,22,2019-2020
2020-02-23,2.95,rp5,2020,2,23,2019-2020
2020-02-24,4.862500000000001,rp5,2020,2,24,2019-2020
2020-02-25,6.2875000000000005,rp5,2020,2,25,2019-2020
2020-02-26,8.3375,rp5,2020,2,26,2019-2020
2020-02-27,1.4625,rp5,2020,2,27,2019-2020
2020-02-28,0.49999999999999994,rp5,2020,2,28,2019-2020
2020-02-29,3.2624999999999997,rp5,2020,2,29,2019-2020
2020-03-01,7.05,rp5,2020,3,1,2019-2020
2020-03-02,12.237499999999999,rp5,2020,3,2,2019-2020
2020-03-03,6.0125,rp5,2020,3,3,2019-2020
2020-03-04,2.0375,rp5,2020,3,4,2019-2020
2020-03-05,5.387499999999998,rp5,2020,3,5,2019-2020
2020-03-06,1.9999999999999998,rp5,2020,3,6,2019-2020
2020-03-07,-6.2875000000000005,rp5,2020,3,7,2019-2020
2020-03-08,-5.125,rp5,2020,3,8,2019-2020
2020-03-09,-0.4625,rp5,2020,3,9,2019-2020
2020-03-10,2.2875,rp5,2020,3,10,2019-2020
2020-03-11,4.2875000000000005,rp5,2020,3,11,2019-2020
2020-03-12,5.849999999999999,rp5,2020,3,12,2019-2020
2020-03-13,8.450000000000001,rp5,2020,3,13,2019-2020
2020-03-14,10.899999999999999,rp5,2020,3,14,2019-2020
2020-03-15,12.775000000000002,rp5,2020,3,15,2019-2020
2020-03-16,14.3625,rp5,2020,3,16,2019-2020
2020-03-17,17.924999999999997,rp5,2020,3,17,2019-2020
2020-03-18,12.2875,rp5,2020,3,18,2019-2020
2020-03-19,11.200000000000001,rp5,2020,3,19,2019-2020
2020-03-20,7.337499999999999,rp5,2020,3,20,2019-2020
2020-03-21,11.775,rp5,2020,3,21,2019-2020
2020-03-22,10.0875,rp5,2020,3,22,2019-2020
2020-03-23,3.125,rp5,2020,3,23,2019-2020
2020-03-24,3.275,rp5,2020,3,24,2019-2020
2020-03-25,-1.6875,rp5,2020,3,25,2019-2020
2020-03-26,1.8374999999999997,rp5,2020,3,26,2019-2020
2020-03-27,7.4,rp5,2020,3,27,2019-2020
2020-03-28,9.625,rp5,2020,3,28,2019-2020
2020-03-29,6.125,rp5,2020,3,29,2019-2020
2020-03-30,7.749999999999999,rp5,2020,3,30,2019-2020
2020-03-31,12.412500000000001,rp5,2020,3,31,2019-2020
2020-04-01,11.812499999999998,rp5,2020,4,1,2019-2020
2020-04-02,9.2875,rp5,2020,4,2,2019-2020
2020-04-03,9.9625,rp5,2020,4,3,2019-2020
2020-04-04,13.599999999999998,rp5,2020,4,4,2019-2020
2020-04-05,16.837500000000002,rp5,2020,4,5,2019-2020
2020-04-06,12.887500000000001,rp5,2020,4,6,2019-2020
2020-04-07,15.85,rp5,2020,4,7,2019-2020
2020-04-08,4.3625,rp5,2020,4,8,2019-2020
2020-04-09,0.7,rp5,2020,4,9,2019-2020
2020-04-10,2.1,rp5,2020,4,10,2019-2020
2020-04-11,8.95,rp5,2020,4,11,2019-2020
2020-04-12,16.325000000000003,rp5,2020,4,12,2019-2020
2020-04-13,11.600000000000001,rp5,2020,4,13,2019-2020
2020-04-14,11.95,rp5,2020,4,14,2019-2020
2020-04-15,6.225,rp5,2020,4,15,2019-2020
2020-04-16,8.987499999999999,rp5,2020,4,16,2019-2020
2020-04-17,12.4375,rp5,2020,4,17,2019-2020
2020-04-18,15.525000000000002,rp5,2020,4,18,2019-2020
2020-04-19,15.6125,rp5,2020,4,19,2019-2020
2020-04-20,16.9375,rp5,2020,4,20,2019-2020
2020-04-21,18.5375,rp5,2020,4,21,2019-2020
2020-04-22,20.212500000000002,rp5,2020,4,22,2019-2020
2020-04-23,20.537499999999998,rp5,2020,4,23,2019-2020
2020-04-24,22.674999999999997,rp5,2020,4,24,2019-2020
2020-04-25,21.15,rp5,2020,4,25,2019-2020
2020-04-26,18.6625,rp5,2020,4,26,2019-2020
2020-04-27,20.962500000000002,rp5,2020,4,27,2019-2020
2020-04-28,23.1,rp5,2020,4,28,2019-2020
2020-04-29,17.325,rp5,2020,4,29,2019-2020
2020-04-30,14.1875,rp5,2020,4,30,2019-2020
2020-11-01,5.9750000000000005,rp5,2020,11,1,2020-2021
2020-11-02,8.174999999999999,rp5,2020,11,2,2020-2021
2020-11-03,9.675,rp5,2020,11,3,2020-2021
2020-11-04,7.137499999999999,rp5,2020,11,4,2020-2021
2020-11-05,4.85,rp5,2020,11,5,2020-2021
2020-11-06,6.0,rp5,2020,11,6,2020-2021
2020-11-07,9.75,rp5,2020,11,7,2020-2021
2020-11-08,13.3625,rp5,2020,11,8,2020-2021
2020-11-09,3.9,rp5,2020,11,9,2020-2021
2020-11-10,5.8375,rp5,2020,11,10,2020-2021
2020-11-11,7.124999999999999,rp5,2020,11,11,2020-2021
2020-11-12,5.937500000000001,rp5,2020,11,12,2020-2021
2020-11-13,-0.7875,rp5,2020,11,13,2020-2021
2020-11-14,0.325,rp5,2020,11,14,2020-2021
2020-11-15,-0.25,rp5,2020,11,15,2020-2021
2020-11-16,-1.325,rp5,2020,11,16,2020-2021
2020-11-17,-9.0875,rp5,2020,11,17,2020-2021
2020-11-18,-8.4375,rp5,2020,11,18,2020-2021
2020-11-19,-9.0125,rp5,2020,11,19,2020-2021
2020-11-20,-9.1875,rp5,2020,11,20,2020-2021
2020-11-21,-8.05,rp5,2020,11,21,2020-2021
2020-11-22,-8.575,rp5,2020,11,22,2020-2021
2020-11-23,-7.3625,rp5,2020,11,23,2020-2021
2020-11-24,-6.6375,rp5,2020,11,24,2020-2021
2020-11-25,-6.075,rp5,2020,11,25,2020-2021
2020-11-26,-1.5624999999999998,rp5,2020,11,26,2020-2021
2020-11-27,0.6000000000000003,rp5,2020,11,27,2020-2021
2020-11-28,0.4375000000000001,rp5,2020,11,28,2020-2021
2020-11-29,-3.0624999999999996,rp5,2020,11,29,2020-2021
2020-11-30,-6.3500000000000005,rp5,2020,11,30,2020-2021
2020-12-01,-6.6375,rp5,2020,12,1,2020-2021
2020-12-02,-2.875,rp5,2020,12,2,2020-2021
2020-12-03,1.6124999999999998,rp5,2020,12,3,2020-2021
2020-12-04,0.7500000000000001,rp5,2020,12,4,2020-2021
2020-12-05,-2.9125,rp5,2020,12,5,2020-2021
2020-12-06,-5.625000000000001,rp5,2020,12,6,2020-2021
2020-12-07,-5.5874999999999995,rp5,2020,12,7,2020-2021
2020-12-08,-5.8375,rp5,2020,12,8,2020-2021
2020-12-09,-5.2,rp5,2020,12,9,2020-2021
2020-12-10,-4.637499999999999,rp5,2020,12,10,2020-2021
2020-12-11,-7.300000000000001,rp5,2020,12,11,2020-2021
2020-12-12,-7.987499999999999,rp5,2020,12,12,2020-2021
2020-12-13,-8.6625,rp5,2020,12,13,2020-2021
2020-12-14,-9.425,rp5,2020,12,14,2020-2021
2020-12-15,-9.3625,rp5,2020,12,15,2020-2021
2020-12-16,-9.4375,rp5,2020,12,16,2020-2021
2020-12-17,-10.225000000000001,rp5,2020,12,17,2020-2021
2020-12-18,-8.45,rp5,2020,12,18,2020-2021
2020-12-19,-2.4375,rp5,2020,12,19,2020-2021
2020-12-20,-1.8124999999999998,rp5,2020,12,20,2020-2021
2020-12-21,-8.25,rp5,2020,12,21,2020-2021
2020-12-22,-10.6875,rp5,2020,12,22,2020-2021
2020-12-23,-8.3875,rp5,2020,12,23,2020-2021
2020-12-24,-6.25,rp5,2020,12,24,2020-2021
2020-12-25,-5.137499999999999,rp5,2020,12,25,2020-2021
2020-12-26,-3.575,rp5,2020,12,26,2020-2021
2020-12-27,-6.562499999999999,rp5,2020,12,27,2020-2021
2020-12-28,-8.4625,rp5,2020,12,28,2020-2021
2020-12-29,-7.6625000000000005,rp5,2020,12,29,2020-2021
2020-12-30,-7.850000000000001,rp5,2020,12,30,2020-2021
2020-12-31,-9.412500000000001,rp5,2020,12,31,2020-2021
2021-01-01,-9.15,rp5,2021,1,1,2020-2021
2021-01-02,-11.5625,rp5,2021,1,2,2020-2021
2021-01-03,-13.225000000000001,rp5,2021,1,3,2020-2021
2021-01-04,-14.575,rp5,2021,1,4,2020-2021
2021-01-05,-12.950000000000001,rp5,2021,1,5,2020-2021
2021-01-06,-13.4875,rp5,2021,1,6,2020-2021
2021-01-07,-12.325,rp5,2021,1,7,2020-2021
2021-01-08,-9.674999999999999,rp5,2021,1,8,2020-2021
2021-01-09,-11.0,rp5,2021,1,9,2020-2021
2021-01-10,-8.65,rp5,2021,1,10,2020-2021
2021-01-11,-2.525,rp5,2021,1,11,2020-2021
2021-01-12,3.375,rp5,2021,1,12,2020-2021
2021-01-13,-5.250000000000001,rp5,2021,1,13,2020-2021
2021-01-14,-7.7125,rp5,2021,1,14,2020-2021
2021-01-15,-9.149999999999999,rp5,2021,1,15,2020-2021
2021-01-16,-3.5875,rp5,2021,1,16,2020-2021
2021-01-17,2.425,rp5,2021,1,17,2020-2021
2021-01-18,-0.21250000000000002,rp5,2021,1,18,2020-2021
2021-01-19,5.9875,rp5,2021,1,19,2020-2021
2021-01-20,5.0,rp5,2021,1,20,2020-2021
2021-01-21,2.4625,rp5,2021,1,21,2020-2021
2021-01-22,-1.9500000000000002,rp5,2021,1,22,2020-2021
2021-01-23,-6.637500000000001,rp5,2021,1,23,2020-2021
2021-01-24,-3.5124999999999997,rp5,2021,1,24,2020-2021
2021-01-25,-6.7124999999999995,rp5,2021,1,25,2020-2021
2021-01-26,-6.612500000000001,rp5,2021,1,26,2020-2021
2021-01-27,-7.012499999999999,rp5,2021,1,27,2020-2021
2021-01-28,-6.5,rp5,2021,1,28,2020-2021
2021-01-29,-6.2375,rp5,2021,1,29,2020-2021
2021-01-30,-3.9625,rp5,2021,1,30,2020-2021
2021-01-31,2.1625000000000005,rp5,2021,1,31,2020-2021
2021-02-01,5.125,rp5,2021,2,1,2020-2021
2021-02-02,4.6375,rp5,2021,2,2,2020-2021
2021-02-03,0.45,rp5,2021,2,3,2020-2021
2021-02-04,2.7125,rp5,2021,2,4,2020-2021
2021-02-05,4.525,rp5,2021,2,5,2020-2021
2021-02-06,6.1625000000000005,rp5,2021,2,6,2020-2021
2021-02-07,4.5125,rp5,2021,2,7,2020-2021
2021-02-08,7.35,rp5,2021,2,8,2020-2021
2021-02-09,-2.5124999999999997,rp5,2021,2,9,2020-2021
2021-02-10,-1.4375,rp5,2021,2,10,2020-2021
2021-02-11,2.5625,rp5,2021,2,11,2020-2021
2021-02-12,0.4625,rp5,2021,2,12,2020-2021
2021-02-13,-0.22500000000000003,rp5,2021,2,13,2020-2021
2021-02-14,-0.06249999999999992,rp5,2021,2,14,2020-2021
2021-02-15,2.4125,rp5,2021,2,15,2020-2021
2021-02-16,5.4,rp5,2021,2,16,2020-2021
2021-02-17,6.6625000000000005,rp5,2021,2,17,2020-2021
2021-02-18,8.8375,rp5,2021,2,18,2020-2021
2021-02-19,10.5625,rp5,2021,2,19,2020-2021
2021-02-20,1.9625,rp5,2021,2,20,2020-2021
2021-02-21,1.5749999999999997,rp5,2021,2,21,2020-2021
2021-02-22,1.975,rp5,2021,2,22,2020-2021
2021-02-23,2.0500000000000003,rp5,2021,2,23,2020-2021
2021-02-24,0.2499999999999999,rp5,2021,2,24,2020-2021
2021-02-25,-10.012500000000001,rp5,2021,2,25,2020-2021
2021-02-26,-10.9625,rp5,2021,2,26,2020-2021
2021-02-27,-5.7125,rp5,2021,2,27,2020-2021
2021-02-28,-1.5875,rp5,2021,2,28,2020-2021
2021-03-01,5.9125,rp5,2021,3,1,2020-2021
2021-03-02,9.625,rp5,2021,3,2,2020-2021
2021-03-03,-0.39999999999999997,rp5,2021,3,3,2020-2021
2021-03-04,4.1875,rp5,2021,3,4,2020-2021
2021-03-05,0.7875,rp5,2021,3,5,2020-2021
2021-03-06,4.0375000000000005,rp5,2021,3,6,2020-2021
2021-03-07,6.9,rp5,2021,3,7,2020-2021
2021-03-08,6.5,rp5,2021,3,8,2020-2021
